output_file,class,patch_id,dates,input_files,shape,temporal_samples,zone_id,crop_type,split
2540_class5.npy,5.0,2540,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2540_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2540_class5_img.tif']","[20, 64, 64]",2,1,-1,train
2541_class5.npy,5.0,2541,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2541_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2541_class5_img.tif']","[20, 64, 64]",2,1,-1,train
2542_class5.npy,5.0,2542,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2542_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2542_class5_img.tif']","[20, 64, 64]",2,1,-1,train
2543_class5.npy,5.0,2543,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2543_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2543_class5_img.tif']","[20, 64, 64]",2,1,-1,train
2544_class5.npy,5.0,2544,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2544_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2544_class5_img.tif']","[20, 64, 64]",2,1,-1,train
2545_class5.npy,5.0,2545,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2545_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2545_class5_img.tif']","[20, 64, 64]",2,1,-1,train
2546.npy,,2546,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2546_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2546_img.tif']","[20, 64, 64]",2,1,-1,train
2547_class7.npy,7.0,2547,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2547_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2547_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2548_class7.npy,7.0,2548,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2548_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2548_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2549_class7.npy,7.0,2549,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2549_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2549_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2550_class7.npy,7.0,2550,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2550_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2550_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2551_class7.npy,7.0,2551,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2551_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2551_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2552_class7.npy,7.0,2552,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2552_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2552_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2553_class7.npy,7.0,2553,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2553_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2553_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2554_class7.npy,7.0,2554,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2554_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2554_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2555_class7.npy,7.0,2555,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2555_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2555_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2556_class7.npy,7.0,2556,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2556_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2556_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2557_class7.npy,7.0,2557,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2557_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2557_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2558_class7.npy,7.0,2558,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2558_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2558_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2559_class7.npy,7.0,2559,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2559_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2559_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2560_class7.npy,7.0,2560,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2560_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2560_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2561_class7.npy,7.0,2561,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2561_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2561_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2562_class7.npy,7.0,2562,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2562_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2562_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2563.npy,,2563,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2563_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2563_img.tif']","[20, 64, 64]",2,1,-1,train
2564_class7.npy,7.0,2564,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2564_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2564_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2565_class7.npy,7.0,2565,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2565_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2565_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2566_class7.npy,7.0,2566,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2566_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2566_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2567_class7.npy,7.0,2567,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2567_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2567_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2568_class7.npy,7.0,2568,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2568_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2568_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2569_class7.npy,7.0,2569,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2569_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2569_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2570_class7.npy,7.0,2570,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2570_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2570_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2571_class7.npy,7.0,2571,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2571_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2571_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2572_class7.npy,7.0,2572,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2572_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2572_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2573_class7.npy,7.0,2573,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2573_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2573_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2574_class7.npy,7.0,2574,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2574_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2574_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2575_class7.npy,7.0,2575,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2575_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2575_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2576_class7.npy,7.0,2576,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2576_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2576_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2577_class7.npy,7.0,2577,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2577_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2577_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2578_class7.npy,7.0,2578,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2578_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2578_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2579_class7.npy,7.0,2579,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2579_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2579_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2580_class7.npy,7.0,2580,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2580_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2580_class7_img.tif']","[20, 64, 64]",2,1,-1,train
2581.npy,,2581,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2581_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2581_img.tif']","[20, 64, 64]",2,1,-1,train
2582_class6.npy,6.0,2582,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2582_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2582_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2583_class6.npy,6.0,2583,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2583_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2583_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2584_class6.npy,6.0,2584,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2584_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2584_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2585_class6.npy,6.0,2585,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2585_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2585_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2586_class6.npy,6.0,2586,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2586_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2586_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2587_class6.npy,6.0,2587,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2587_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2587_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2588_class6.npy,6.0,2588,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2588_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2588_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2589_class6.npy,6.0,2589,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2589_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2589_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2590_class6.npy,6.0,2590,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2590_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2590_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2591_class6.npy,6.0,2591,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2591_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2591_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2592_class6.npy,6.0,2592,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2592_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2592_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2593_class6.npy,6.0,2593,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2593_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2593_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2594_class6.npy,6.0,2594,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2594_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2594_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2595_class6.npy,6.0,2595,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2595_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2595_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2596_class6.npy,6.0,2596,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2596_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2596_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2597_class6.npy,6.0,2597,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2597_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2597_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2598_class6.npy,6.0,2598,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2598_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2598_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2599_class6.npy,6.0,2599,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2599_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2599_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2600_class6.npy,6.0,2600,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2600_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2600_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2601_class6.npy,6.0,2601,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2601_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2601_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2602_class6.npy,6.0,2602,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2602_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2602_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2603_class6.npy,6.0,2603,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2603_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2603_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2604_class6.npy,6.0,2604,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2604_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2604_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2605_class6.npy,6.0,2605,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2605_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2605_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2606_class6.npy,6.0,2606,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2606_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2606_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2607_class6.npy,6.0,2607,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2607_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2607_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2608_class6.npy,6.0,2608,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2608_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2608_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2609_class6.npy,6.0,2609,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2609_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2609_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2610_class6.npy,6.0,2610,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2610_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2610_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2611_class6.npy,6.0,2611,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2611_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2611_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2612_class6.npy,6.0,2612,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2612_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2612_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2613_class6.npy,6.0,2613,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2613_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2613_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2614_class6.npy,6.0,2614,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2614_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2614_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2615_class6.npy,6.0,2615,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2615_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2615_class6_img.tif']","[20, 64, 64]",2,1,-1,train
2616.npy,,2616,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\2616_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\2616_img.tif']","[20, 64, 64]",2,1,-1,train
